scenario_id,configuration,violation_type,source,difficulty,expansion_mode,exec,trig,rem,c_road,c_env,c_role,c_lane,c_action,c_auto,c_noctrl,c_context,ms
NHTSA_IOT_0013,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0052,w/o Community,Illegal overtaking,NHTSA-derived,coarse,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0008,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0003,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0029,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,0,,,,,,,,,
SYNTH_IOT_0010,w/o Community,Illegal overtaking,synthetic-topology-extension,fine,normal,1,1,1,1,1,1,1,1,1,1,0,0.9600000000000001
SYNTH_IOT_0013,w/o Community,Illegal overtaking,synthetic-topology-extension,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0045,w/o Community,Illegal overtaking,NHTSA-derived,coarse,normal,1,1,0,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0049,w/o Community,Illegal overtaking,NHTSA-derived,coarse,normal,0,0,0,,,,,,,,,
SYNTH_IOT_0006,w/o Community,Illegal overtaking,synthetic-topology-extension,fine,normal,1,1,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0024,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0033,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,1,1,0,0,0,0,0,0,1,1,0,0.22
NHTSA_IOT_0039,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,1,0,0,0,0,0,0,0,1,1,0,0.22
NHTSA_IOT_0010,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0018,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,1,1,0,0,0,0,0,0,1,1,0,0.22
NHTSA_IOT_0032,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,0,,,,,,,,,
NHTSA_IOT_0019,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,1,1,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0046,w/o Community,Illegal overtaking,NHTSA-derived,coarse,normal,1,1,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0036,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
SYNTH_IOT_0007,w/o Community,Illegal overtaking,synthetic-topology-extension,fine,normal,1,1,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0050,w/o Community,Illegal overtaking,NHTSA-derived,coarse,fallback,0,0,0,,,,,,,,,
SYNTH_IOT_0005,w/o Community,Illegal overtaking,synthetic-topology-extension,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0020,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,1,1,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0044,w/o Community,Illegal overtaking,NHTSA-derived,coarse,normal,1,1,0,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0030,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,1,1,1,1,1,1,1,1,1,1,0,0.9600000000000001
SYNTH_IOT_0003,w/o Community,Illegal overtaking,synthetic-topology-extension,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0035,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,1,1,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0042,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,1,0,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0025,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0041,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
SYNTH_IOT_0009,w/o Community,Illegal overtaking,synthetic-topology-extension,fine,normal,0,0,0,,,,,,,,,
NHTSA_IOT_0012,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0051,w/o Community,Illegal overtaking,NHTSA-derived,coarse,normal,1,1,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0021,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0037,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,0,,,,,,,,,
NHTSA_IOT_0009,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,1,1,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0007,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
SYNTH_IOT_0001,w/o Community,Illegal overtaking,synthetic-topology-extension,fine,normal,1,0,1,1,1,1,1,1,1,1,0,0.9600000000000001
NHTSA_IOT_0016,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,0,0,1,,,,,,,,,
NHTSA_IOT_0040,w/o Community,Illegal overtaking,NHTSA-derived,fine,normal,1,0,1,1,1,1,1,1,1,1,0,0.9600000000000001
SYNTH_IOT_0011,w/o Community,Illegal overtaking,synthetic-topology-extension,fine,normal,0,0,0,,,,,,,,,
NHTSA_INA_0592,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0180,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0013,w/o Expansion,Inattention to the road ahead,NHTSA-derived,fine,disabled,0,0,1,,,,,,,,,
SYNTH_INA_0196,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
NHTSA_INA_0320,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0228,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
NHTSA_INA_0542,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_INA_0102,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_INA_0058,w/o Expansion,Inattention to the road ahead,NHTSA-derived,fine,disabled,0,0,0,,,,,,,,,
NHTSA_INA_0295,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
NHTSA_INA_0231,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_INA_0569,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,0,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0109,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0271,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_INA_0409,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0076,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0060,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,0,0,0,0,0,0,0,1,1,1,0.26
SYNTH_INA_0151,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0486,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_INA_0150,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,0,1,0,0,0,0,0,1,1,1,0.26
NHTSA_INA_0597,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_INA_0346,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0457,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_INA_0143,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
SYNTH_INA_0004,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
NHTSA_INA_0518,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0352,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0306,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_INA_0030,w/o Expansion,Inattention to the road ahead,NHTSA-derived,fine,disabled,0,0,1,,,,,,,,,
SYNTH_INA_0177,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,0,0,0,,,,,,,,,
NHTSA_INA_0451,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_INA_0122,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0062,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
NHTSA_INA_0504,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,0,0,0,0,0,0,0,1,1,1,0.26
NHTSA_INA_0145,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0081,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
SYNTH_INA_0046,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0296,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,0,1,1,1,1,0.64
NHTSA_INA_0315,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
SYNTH_INA_0106,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0567,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0625,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
SYNTH_INA_0078,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
NHTSA_INA_0206,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,0,1,0,0,0,0,0,1,1,1,0.26
NHTSA_INA_0571,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_INA_0021,w/o Expansion,Inattention to the road ahead,NHTSA-derived,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0188,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0294,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_INA_0305,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_INA_0246,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0215,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0140,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0544,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,1,0,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0077,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,1,0,0,0,0,0,0,1,1,1,0.26
NHTSA_INA_0429,w/o Expansion,Inattention to the road ahead,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_INA_0157,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,0,1,0,0,0,0,0,1,1,1,0.26
SYNTH_INA_0066,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0042,w/o Expansion,Inattention to the road ahead,NHTSA-derived,fine,disabled,1,0,1,0,0,0,0,0,1,1,1,0.26
SYNTH_INA_0146,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0149,w/o Expansion,Inattention to the road ahead,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0312,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
NHTSA_FTY_0478,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0426,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0485,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0242,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0181,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
SYNTH_FTY_0051,w/o Expansion,Failure to yield,synthetic-topology-extension,fine,disabled,1,1,0,0,0,0,0,0,1,1,1,0.26
NHTSA_FTY_0121,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,0,0,0,0,0,0,1,1,1,0.26
NHTSA_FTY_0292,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_FTY_0165,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0080,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0115,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,1,0,0,0,0,0,1,1,1,0.26
NHTSA_FTY_0153,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,0,0,0,0,0,0,1,1,1,0.26
NHTSA_FTY_0477,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0293,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0111,w/o Expansion,Failure to yield,synthetic-topology-extension,fine,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
NHTSA_FTY_0460,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0412,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0419,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,1,0,0,0,0,0,1,1,1,0.26
NHTSA_FTY_0495,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0499,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0451,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0082,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
SYNTH_FTY_0066,w/o Expansion,Failure to yield,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
SYNTH_FTY_0004,w/o Expansion,Failure to yield,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0501,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0062,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_FTY_0047,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0446,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0350,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_FTY_0126,w/o Expansion,Failure to yield,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0179,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_FTY_0052,w/o Expansion,Failure to yield,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0388,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
NHTSA_FTY_0001,w/o Expansion,Failure to yield,NHTSA-derived,fine,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0164,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0205,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0443,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0009,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_FTY_0354,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0458,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0399,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0061,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0358,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_FTY_0110,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0442,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,0,0,0,0,0,0,1,1,1,0.26
NHTSA_FTY_0476,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_FTY_0015,w/o Expansion,Failure to yield,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0254,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0098,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_FTY_0060,w/o Expansion,Failure to yield,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0037,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,0,0,0,0,0,0,1,1,0,0.22
NHTSA_FTY_0329,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0136,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,0,0,0,0,0,0,1,1,1,0.26
NHTSA_FTY_0318,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,0,0,0,0,0,0,1,1,0,0.22
NHTSA_FTY_0036,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0193,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,0,0,0,0,0,0,1,1,1,0.26
NHTSA_FTY_0390,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
SYNTH_FTY_0054,w/o Expansion,Failure to yield,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
NHTSA_FTY_0226,w/o Expansion,Failure to yield,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_SPD_0006,w/o Expansion,Speeding,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0067,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0324,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_SPD_0319,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0212,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0246,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0315,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0203,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_SPD_0029,w/o Expansion,Speeding,synthetic-topology-extension,fine,disabled,0,0,0,,,,,,,,,
NHTSA_SPD_0183,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0200,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
NHTSA_SPD_0110,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0048,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0299,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0327,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_SPD_0308,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,1,0,0,0,0,0,0,1,1,1,0.26
SYNTH_SPD_0081,w/o Expansion,Speeding,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0012,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_SPD_0036,w/o Expansion,Speeding,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0105,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0318,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0155,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_SPD_0337,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,0,1,0,1,1,1,1,1,1,1,0.8200000000000001
SYNTH_SPD_0032,w/o Expansion,Speeding,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0094,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0030,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,0,1,0,0,0,0,0,1,1,1,0.26
SYNTH_SPD_0014,w/o Expansion,Speeding,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_SPD_0027,w/o Expansion,Speeding,synthetic-topology-extension,fine,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0020,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_SPD_0055,w/o Expansion,Speeding,synthetic-topology-extension,fine,disabled,0,0,0,,,,,,,,,
NHTSA_SPD_0024,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
SYNTH_SPD_0025,w/o Expansion,Speeding,synthetic-topology-extension,fine,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0019,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0151,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,0,1,0,0,0,0,0,1,1,1,0.26
NHTSA_SPD_0054,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0006,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_SPD_0082,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0026,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0320,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,0,1,0,0,0,0,0,1,1,1,0.26
NHTSA_SPD_0101,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_SPD_0240,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0123,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0066,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,0,,,,,,,,,
NHTSA_SPD_0230,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0335,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0207,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,0,1,0,0,0,0,0,1,1,1,0.26
NHTSA_SPD_0084,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,1,0,0,0,0,0,0,1,1,1,0.26
NHTSA_SPD_0015,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,1,0,0,0,0,0,0,1,1,1,0.26
NHTSA_SPD_0184,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,0,0,1,,,,,,,,,
NHTSA_SPD_0071,w/o Expansion,Speeding,NHTSA-derived,coarse,disabled,1,1,1,1,1,1,1,1,1,1,1,1
